1286,Third parties support FOX Services serving advertisements services users ability comment content allowing users share content tracking aggregate site usage statistics use technologies collect similar information FOX control third party technologies use governed privacy policies third parties using technologies information third party ad networks use technologies see www aboutads info 
1287,browsers initially set accept cookies change settings notify cookie set updated block cookies altogether Please consult Help section browser information e g http windows microsoft com en windows vista Block allow cookies Users manage use Flash technologies including cookies Flash management tools available Adobe s website see http www adobe com products flashplayer security privacy policy faq html Please note blocking cookies access features personalization available FOX Services 
1288,improve quality services FOX supplement information collect information obtain third parties access FOX Service third party connection log collect Third Party Information Content 
1289,Means Notice Choice Privacy Policy Privacy Settings primary means FOX provides notice choice collection use personal information FOX use personal information manner described Privacy Policy permission 
1290,FOX modify Privacy Policy necessary make material changes Privacy Policy expand rights use personal information notify seek consent email prominent posting FOX Services event email address FOX valid capable delivering notice FOX s dispatch email containing notice e mail address nonetheless constitute effective notice 
1291,FOX Services hosted United States user located United States understand consent personal information provide transferred processed United States U S data protection relevant laws jurisdiction result please read Privacy Policy care 
1292,FOX Services linked sites services operated FOX affiliates i e part News America Group Affiliated Companies third parties carry advertisements offer content functionality games rewards programs newsletters contests sweepstakes applications developed maintained third parties including online store FOX responsible privacy practices third parties leave FOX Services link enable third party service click advertisement check applicable privacy policy third party site Additionally Affiliated Companies adhere News Corporation corporate Privacy Principles users visit Affiliated Company site refer separate privacy policy differ respects Privacy Policy 
1293,Users Information Posts publicly available including users search engines advertisers third party application developers else access FOX Services Profile Content publicly available FOX Service create profile provides Privacy Settings allow control users share Profile Content post content comments user s profile information disclosed consistent user s Privacy Settings 
1294,share non personal information non affiliated third parties believe sharing permitted authorized Privacy Policy addition FOX share personal information Affiliated Companies 
1295,use information collect users purposes 
1296,provide manage FOX Services use information collect users provide FOX Services features including measure improve services features personalize experience delivering relevant content advertising marketing messages allow comment content participate online games contests promotions rewards programs enable communicate share users services provide customer support respond inquiries use aggregated anonymous data use activity FOX Services assist regard data subject Privacy Policy 
1297,allow third party service providers assist managing FOX Services FOX make non personal information available third party service providers contractors agents sponsors help manage provide FOX Services example developing supporting products features conducting email marketing behalf processing payments administering message boards fulfilling orders processing data statistics assisting administration judging prize fulfillment aspects contests promotions sweepstakes service providers required protect non personal information entrusted use purpose specific service FOX 
1298,FOX periodically send promotional materials e g newsletters notifications related FOX Services email address registration subscription account want stop receiving promotional materials FOX change email notification setting Privacy Settings link Profile page follow unsubscribe instructions bottom email service notification emails opt registered subscribed FOX Services notifications changes FOX Services policies 
1299,allow users find order locate users user know physical world want get know online world FOX Services allow users search users using information user knows username email address identifies users matching search information 
1300,use information provide information collect use FOX Services cookies technologies assist delivering relevant ads visit FOX Services work third party advertising networks advertisers help deliver ads share non personal information third parties share anonymized aggregated information improve relevancy ads see FOX Services noted third party advertising networks advertisers use cookies similar technologies collect track non personally identifiable information demographic information aggregated information Internet activity assist delivering advertising relevant interests find third party online advertising opt type advertising visit Network Advertising Initiative website 
1301,protect rights FOX users instances FOX disclose user information notice choice including situations FOX good faith belief disclosure necessary order i protect defend legal rights property FOX Affiliated Companies employees agents contractors including enforcement agreements ii protect safety security users FOX Services members iii protect fraud risk management purposes iv comply law legal process 
1302,complete merger sale assets FOX sells part business makes sale transfer assets involved merger transfer material part business FOX transfer information party parties involved transaction part transaction 
1303,FOX uses reasonable administrative technical personnel physical measures safeguard user information possession loss theft unauthorized use disclosure modification asked select password access FOX Service select password contains combination letters numbers non alphanumeric characters example avoid dictionary words addition use password use business personal accounts 
1304,Edit Account settings access edit delete Registration Information Profile Content longer want use FOX Services cancel account clicking Delete Profile Edit Account settings unsubscribe FOX newsletter clicking unsubscribe link bottom newsletter e mail Remember cancel account copies information account remain viewable circumstances example posted information user s profile shared information third party application website person copied stored shared information retain backup information related account servers time cancellation fraud detection comply applicable law internal security policies nature caching technology account inaccessible others delay removal content elsewhere Internet search engines 
1305,questions Privacy Policy please contact FOX emailing privacy fox com contact mail 
1306,I Hate Teenage Daughter Flow Affion Crockett Think Dance House Season Premiere MON c Girl TUE c Terra Nova MON c X Factor WED THU c 
1307,Introduction identifies basic FOX Services covered Privacy Policy provides brief overview Privacy Policy covers 
1308,SUBMISSION COLLECTION INFORMATION section addresses types information FOX collects users collection non personally identifiable information cookies related technologies behalf FOX third parties 
1309,section provides information users options control information collected FOX notifies users future Privacy Policy changes FOX stores data third party websites link Services 
1310,section describes FOX uses information provide manage FOX Services including FOX disclose information third parties assist FOX services 
1311,USER CONTROL ACCOUNT CANCELLATION section informs users access change personal information stored FOX cancel accounts 
1312,privacy policy explains SurveyMonkey handles personal information data value trust strived policy clear plain language instead legalese policy structured quickly find answers questions interest 
1313,privacy policy applies products services websites offered SurveyMonkey com LLC SurveyMonkey Spain Sucursal Portugal affiliates noted refer products services websites collectively services policy services supplementary privacy statements explain detail specific privacy practices relation noted services SurveyMonkey com LLC United States SurveyMonkey Spain Sucursal Portugal United States 
1314,SurveyMonkey certified TRUSTe Privacy Seal program TRUSTe independent third party reviewed privacy policies practices compliance program requirements 
1315,TRUSTe certifies SurveyMonkey com LLC s compliance EU Safe Harbor Framework data protection collection use retention data European Union listed U S Department Commerce s Safe Harbor website certified 
1316,questions regarding privacy policy practices contact SurveyMonkey mail Hamilton Avenue Suite Palo Alto CA USA electronically form contact TRUSTe feel question satisfactorily addressed 
1317,people create conduct surveys online people answer surveys information receive survey creators survey respondents handle differs split privacy policy parts Click applies 
1318,use SurveyMonkey collect information relating use services variety sources listed sections afterward describe information 
1319,Generally use information collect connection services behalf survey respondents example specific ways use information listed See section privacy policy see share information 
1320,recognize entrusted safeguarding privacy information trust time disclose share personal information survey data third party things accordance applicable law given notice privacy policy b obtained express consent opt checkbox c anonymized information individuals identified required law obtain express consent prior disclosing sharing personal information 
1321,SurveyMonkey provides services users EU SurveyMonkey Spain Sucursal Portugal located Rua Ivens Edificio D Mecia th floor Suite W Funchal Portugal 
1322,respond surveys hosted SurveyMonkey collect information relating use services variety sources listed sections afterward describe information 
1323,use information collect including usage data device data referral data information page tags manage improve services 
1324,SurveyMonkey provides services users EU SurveyMonkey Spain Sucursal Portugal located Rua Ivens Edificio D Mecia th floor Suite W Funchal Portugal 
1325,clicking I Agree button indicating acceptance privacy policy expressly consent 
1326,clicking I Agree button indicating acceptance privacy policy expressly consent 
1327,Rarer circumstances include share information required law corporate restructuring acquisition context see details 
1328,changes privacy policy required provide prior consent provide reasonable notice changes become effective provide opportunity consent changes cancel subscription continue use services advance notice period considered expressly consented changes privacy policy disagree terms privacy policy updated privacy policy account time 
1329,Please see Survey Creator version privacy policy understand SurveyMonkey handles survey responses SurveyMonkey sell survey responses third parties use contact details collected customers surveys contact survey respondents 
1330,changes privacy policy required provide prior consent provide reasonable notice changes become effective provide opportunity consent changes cancel subscription continue use services advance notice period considered expressly consented changes privacy policy disagree terms privacy policy updated privacy policy account time 
1331,survey data owned SurveyMonkey treats surveys private t sell t use survey responses collect purposes limited set circumstances e g compelled subpoena made survey responses 
1332,safeguard respondents email addresses make easier invite people take surveys email upload lists email addresses case SurveyMonkey acts mere custodian data t sell email addresses use directed accordance policy goes email addresses collected surveys 
1333,Survey data stored servers located United States information available located Canada Europe 
1334,Surveys administered survey creators Survey creators conduct thousands surveys day using services host surveys websites collect responses submit survey creator questions survey taking please contact survey creator SurveyMonkey responsible content survey responses survey creator person invited take survey privacy policy 
1335,depends survey creator configured survey Contact find click read respondent anonymity 
1336,t sell responses third parties SurveyMonkey t sell share survey responses third party advertisers marketers survey creator check SurveyMonkey merely acts custodian behalf survey creator controls data 
1337,think survey violates Terms Use engaging illegal activity click report 
1338,information SurveyMonkey collect use SurveyMonkey collect information relating use services variety sources listed sections afterward describe information Information collect SurveyMonkey account create surveys SurveyMonkey register account collect username password email address choose register using third party account Google Facebook account please see Information third parties make payment SurveyMonkey require provide billing details name address email address financial information corresponding selected method payment e g credit card number expiration date bank account number provide billing address regard location account holder set various preferences personal details pages account settings page example default language timezone communication preferences e g opting receiving marketing emails SurveyMonkey allow import email addresses Address Book associate email addresses email invitation collectors easily invite people take surveys email t use email addresses purposes email direction store survey data questions responses data intentionally share collect personal information data submit contexts example provide testimonial participate SurveyMonkey contest safeguard respondents email addresses Rest assured SurveyMonkey email survey respondents people Address Book direction definitely t sell email addresses third parties Information collect sources collect usage data interact services include webpages visit click performed actions Additionally websites web servers keep log files record data time device accesses servers log files contain data nature access including originating IP addresses collect data device application use access services IP address browser type infer geographic location based IP address arrive SurveyMonkey website external source link website email record information source referred collect personal information data third parties give permission third parties share information example option registering signing SurveyMonkey Facebook account details authentication logon details handled Facebook collect information Facebook account expressly agree share time give permission SurveyMonkey account linked Facebook account use third party tracking services employ cookies page tags known web beacons collect aggregated anonymized data visitors websites data includes usage user statistics 
1339,SurveyMonkey use information collect treat survey questions responses information private know cases want keep survey questions responses collectively refer survey data private decide share survey questions responses use survey data purposes limited circumstances described privacy policy express consent sell survey data third parties Generally use information collect connection services behalf survey respondents example specific ways use information listed See section privacy policy see share information provide services includes customer support requires access information assist survey design creation technical troubleshooting features services use content survey questions responses account information additional ways Feature descriptions clearly identify case avoid use survey data simply choosing use features example using Question Bank feature add questions surveys permit aggregate responses receive questions responses received Question Bank users questions report statistics aggregated anonymized data sent survey creators choose link SurveyMonkey account third party account Google Facebook account use information allow collect third parties provide additional features services personalized content internally use information including survey data limited purposes monitor improve services features internally perform statistical analysis information collect including usage data device data referral data information page tags analyze measure user behavior trends understand people use services monitor troubleshoot improve services use non content surveys i e content questions responses publicly shared purposes assist enforcement Terms Use prevent potentially illegal activities screen undesirable abusive activity example automated systems screen content phishing activities spam fraud create services features content data metadata use survey data anonymized survey metadata data characteristics survey non content create provide services features content example look statistics response rates question answer word counts average number questions survey publish interesting observations informational marketing purposes individual survey creators survey respondents identified identifiable obtained permission facilitate account creation logon process choose link SurveyMonkey account third party account Google Facebook account use information allowed collect third parties facilitate account creation login process information click contact service account occasionally send communications transactional nature e g service related announcements billing related matters changes services policies welcome email register t opt communications required provide services contact marketing purposes opt given express permission contact purpose example account registration process ask permission use information contact promotional purposes opt communications time clicking unsubscribe link changing relevant setting Account page respond legal requests prevent harm receive subpoena legal request inspect data hold determine respond 
1340,share disclose information t sell survey data disclose survey data third parties limited number reasons Mostly commonly share information service providers help provide services contractually bind service providers keep information confidential use purpose services example use payment processors help process credit card transactions using services authorize SurveyMonkey sub contract manner behalf Rarer circumstances include share information required law corporate restructuring acquisition context see details Sharing surveys default surveys private able control take survey changing collector settings example surveys made completely indexable search engines password protected distributed restricted list people choose share survey responses location recognize entrusted safeguarding privacy information trust time disclose share personal information survey data third party things accordance applicable law given notice privacy policy b obtained express consent opt checkbox c anonymized information individuals identified required law obtain express consent prior disclosing sharing personal information disclose information service providers use service providers help provide services give relevant persons working providers access information extent necessary perform services implement reasonable contractual technical protections ensure confidentiality personal information data maintained provision services handled accordance privacy policy Examples service providers include payment processors email service providers web traffic analytics tools account details billing contact details account holder billing contact listed account disclose identity account details billing contact request attempt notify requests using services consent disclosure Aggregated information third parties improve promote services individuals identified linked part information share third parties improve promote services presence cookie advertise services ask advertisers display ads promoting services websites ask deliver ads based presence cookie share information advertiser information required permitted law disclose information required permitted law believe disclosure necessary protect rights comply judicial proceeding court order subpoena legal process served information s change business ownership structure ownership substantially business changes undertake corporate reorganization including merger consolidation expressly consent SurveyMonkey transferring information owner successor entity continue services required SurveyMonkey notify applicable data protection agency jurisdiction transfer accordance notification procedures applicable data protection laws Information expressly consent shared example expressly request permission provide contact details third parties various purposes including allow third parties contact marketing purposes revoke permission wish stop receiving communications third party information permission contact third party 
1341,rights information update registration account information Account page Information updated provide ability export share publish survey data variety formats allows create backups conduct offline data analysis See downloading instructions Deleting survey data ways described page permanently delete survey data maintain account retain deleted data case delete accident restore request contacting customer support extent permitted law permanently delete data request cancel account cancel delete account please contact customer support Deleting account cause survey data account permanently deleted permitted law disable access services require SurveyMonkey account respond request appropriate request access correct update delete personal information time period specified law applicable excessive delay promptly fulfill requests delete personal data request technically feasible data required retained law case block access data required law retain data generally retain data account comply legal obligations resolve disputes enforce agreements Data deleted servers remain residual copies offsite backup media approximately months afterward describe retention practices detail FAQ 
1342,Security cookies information Changes privacy policy modify privacy policy time notify publishing changes website determine changes material provide additional prominent notice appropriate circumstances email changes privacy policy required provide prior consent provide reasonable notice changes become effective provide opportunity consent changes cancel subscription continue use services advance notice period considered expressly consented changes privacy policy disagree terms privacy policy updated privacy policy account time Details SurveyMonkey s security practices available Security Statement committed handling personal information data integrity care regardless security protections precautions undertake risk personal data viewed unauthorized third parties result collecting transmitting data internet use cookies websites Cookies bits data store device use access services recognize repeat users cookie expires period time depending use use cookies reasons make site easier use use Remember feature sign account store username cookie make quicker sign return SurveyMonkey use cookies authenticate identity confirming currently logged SurveyMonkey provide personalized content store user preferences default language cookies personalize content see use cookies ensure users t retake surveys completed use cookies measure usage websites track referral data occasionally display versions content information helps develop improve services optimize content display users Click details cookies t believe cookies sinister choose remove disable cookies browser Refer web browser s configuration documentation learn Please note adversely impact ability use services Enabling cookies ensures smoother experience using websites using websites expressly consent use cookies described policy website offers publicly accessible blogs community forums aware information provide areas read collected others access responsible personal information choose submit areas site Safety Minors COPPA services intended minors Minors individuals age majority place residence United States SurveyMonkey knowingly collect personal data minors allow register comes attention collected personal data minor delete information notice reason believe occurred please contact support surveymonkey com Non translations privacy policy convenience event ambiguity conflict translations version authoritative 
1343,Additional information European Union users SurveyMonkey provides services users EU SurveyMonkey Spain Sucursal Portugal located Rua Ivens Edificio D Mecia th floor Suite W Funchal Portugal users located EU references personal information policy equivalent commonly referred personal data EU servers record incoming IP addresses visitors websites visitor SurveyMonkey account store IP addresses log files use log files purposes system administration maintenance record keeping tracking referring web sites inferring location security purposes e g controlling abuse spam DDOS attacks store IP addresses actions take system IP addresses linked survey responses survey creator configured survey collect IP addresses agreeing privacy policy expressly consent SurveyMonkey using IP address foregoing purposes wish opt foregoing consent use IP address cancel account respond survey requested SurveyMonkey Spain Sucursal Portugal contact information listed data controller registration billing account information collect users EU data controller survey data survey creator survey creator determines survey questions responses disclosed SurveyMonkey processes survey data accordance instructions permissions including given privacy policy selected survey creator create administer survey access personal information SurveyMonkey holds exercised visiting account s Account page emailing support surveymonkey com using services agree comply applicable data protection requirements collecting using survey data requirements inform respondents specific uses disclosures data clicking I Agree button indicating acceptance privacy policy expressly consent consent collection use disclosure processing personal data manner described privacy policy including procedures relating cookies IP addresses log files servers based United States personal data primarily processed United States consent transfer processing personal data United States SurveyMonkey com LLC Portugal SurveyMonkey Spain Sucursal Portugal consent agree transfer data data processors located countries including United States data protection laws provide level protection exists countries European Economic Area consent voluntary revoke consent opting time Please note opt longer able provide services consent sharing personal data relevant persons working service providers assist provide services enabled cookies web browser consent use cookies described privacy policy 
1344,Additional information Canadian users Please read article information U S Patriot Act affects personal information Canadian users 
1345,Additional information Japanese users agree responsible notifying respondents surveys create using services SurveyMonkey use respondents survey responses personal data described privacy policy obtaining prior consent respondents disclose personal data SurveyMonkey 
1346,information SurveyMonkey collect respond surveys hosted SurveyMonkey collect information relating use services variety sources listed sections afterward describe information Information collect collect store survey responses submit survey creator responsible data manages survey ask provide personal information data questions survey taking please contact survey creator SurveyMonkey responsible content survey survey creator person invited take survey privacy policy survey responses anonymous ask survey creator depends chosen configure survey provide instructions survey creator ensure collect responses anonymously survey creator followed steps specific questions survey ask personal information data identify Information collect sources collect usage data interact services include webpages visit click performed actions Additionally websites web servers keep log files record data time device accesses servers log files contain data nature access including originating IP addresses Note link usage data survey responses collect data device application use access services IP address browser type infer geographic location based IP address IP address linked survey responses survey creator disabled IP address collection survey respond record information source referred survey e g link website email use third party tracking services employ cookies page tags known web beacons collect aggregated anonymized data visitors websites data includes usage user statistics survey creator uses email invitation collector send survey invitation email collect email address survey creator provides t use send email direction survey creator emails send behalf survey creator appear come survey creator s email address survey responses voluntary Remember choose provide answer given survey question especially requesting personal information data prevent completing survey survey creator marked question requiring answer 
1347,SurveyMonkey use information collect survey responses owned managed survey creator treat information private survey creator Please contact survey creator understand use survey responses survey creators provide privacy policy notice time take survey encourage review understand survey creator handle responses Please see Survey Creator version privacy policy understand SurveyMonkey handles survey responses SurveyMonkey sell survey responses third parties use contact details collected customers surveys contact survey respondents use information collect including usage data device data referral data information page tags manage improve services 
1348,share disclose information SurveyMonkey sell survey responses survey responses survey creators host surveys survey creators primary curator survey data expressly disclose survey responses naturally Please contact survey creator understand share survey responses Please see Survey Creator version privacy policy understand SurveyMonkey tells survey creators handle survey responses 
1349,rights information Contact survey creator access responses collect survey responses behalf survey creators contact survey creator questions survey want access update delete responses provide survey creators tools maintain responses collect surveys SurveyMonkey provide access survey responses survey creator s private information Opt receiving surveys opt receiving email invitations take surveys sent survey creators SurveyMonkey 
1350,Security cookies information Changes privacy policy modify privacy policy time notify publishing changes website determine changes material provide additional prominent notice appropriate circumstances email changes privacy policy required provide prior consent provide reasonable notice changes become effective provide opportunity consent changes cancel subscription continue use services advance notice period considered expressly consented changes privacy policy disagree terms privacy policy updated privacy policy account time Details SurveyMonkey s security practices available Security Statement committed handling personal information data integrity care regardless security protections precautions undertake risk personal data viewed unauthorized third parties result collecting transmitting data internet use cookies websites Cookies bits data store device use access services recognize repeat users cookie expires period time depending use use cookies reasons make site easier use use Remember feature sign account store username cookie make quicker sign return SurveyMonkey use cookies authenticate identity confirming currently logged SurveyMonkey provide personalized content store user preferences default language cookies personalize content see use cookies ensure users t retake surveys completed use cookies measure usage websites track referral data occasionally display versions content information helps develop improve services optimize content display users Click details cookies t believe cookies sinister choose remove disable cookies browser Refer web browser s configuration documentation learn Please note adversely impact ability use services Enabling cookies ensures smoother experience using websites using websites expressly consent use cookies described policy website offers publicly accessible blogs community forums aware information provide areas read collected others access responsible personal information choose submit areas site Safety Minors COPPA services intended minors Minors individuals age majority place residence United States SurveyMonkey knowingly collect personal data minors allow register comes attention collected personal data minor delete information notice reason believe occurred please contact support surveymonkey com Non translations privacy policy convenience event ambiguity conflict translations version authoritative 
1351,Additional information European Union users SurveyMonkey provides services users EU SurveyMonkey Spain Sucursal Portugal located Rua Ivens Edificio D Mecia th floor Suite W Funchal Portugal users located EU references personal information policy equivalent commonly referred personal data EU servers record incoming IP addresses visitors websites visitor SurveyMonkey account store IP addresses log files use log files purposes system administration maintenance record keeping tracking referring web sites inferring location security purposes e g controlling abuse spam DDOS attacks store IP addresses actions take system IP addresses linked survey responses survey creator configured survey collect IP addresses agreeing privacy policy expressly consent SurveyMonkey using IP address foregoing purposes wish opt foregoing consent use IP address cancel account respond survey requested SurveyMonkey Spain Sucursal Portugal contact information listed data controller registration billing account information collect users EU data controller survey data survey creator survey creator determines survey questions responses disclosed SurveyMonkey processes survey data accordance instructions permissions including given privacy policy selected survey creator create administer survey access personal information SurveyMonkey holds exercised visiting account s Account page emailing support surveymonkey com using services agree comply applicable data protection requirements collecting using survey data requirements inform respondents specific uses disclosures data clicking I Agree button indicating acceptance privacy policy expressly consent consent collection use disclosure processing personal data manner described privacy policy including procedures relating cookies IP addresses log files servers based United States personal data primarily processed United States consent transfer processing personal data United States SurveyMonkey com LLC Portugal SurveyMonkey Spain Sucursal Portugal consent agree transfer data data processors located countries including United States data protection laws provide level protection exists countries European Economic Area consent voluntary revoke consent opting time Please note opt longer able provide services consent sharing personal data relevant persons working service providers assist provide services enabled cookies web browser consent use cookies described privacy policy 
1352,Additional information Canadian users Please read article information U S Patriot Act affects personal information Canadian users 
1353,Additional information Japanese users agree responsible notifying respondents surveys create using services SurveyMonkey use respondents survey responses personal data described privacy policy obtaining prior consent respondents disclose personal data SurveyMonkey 
1354,SurveyMonkey account create surveys SurveyMonkey register account collect username password email address choose register using third party account Google Facebook account please see Information third parties 
1355,make payment SurveyMonkey require provide billing details name address email address financial information corresponding selected method payment e g credit card number expiration date bank account number provide billing address regard location account holder 
1356,set various preferences personal details pages account settings page example default language timezone communication preferences e g opting receiving marketing emails SurveyMonkey 
1357,allow import email addresses Address Book associate email addresses email invitation collectors easily invite people take surveys email t use email addresses purposes email direction 
1358,data intentionally share collect personal information data submit contexts example provide testimonial participate SurveyMonkey contest 
1359,collect usage data interact services include webpages visit click performed actions Additionally websites web servers keep log files record data time device accesses servers log files contain data nature access including originating IP addresses 
1360,collect data device application use access services IP address browser type infer geographic location based IP address 
1361,arrive SurveyMonkey website external source link website email record information source referred 
1362,collect personal information data third parties give permission third parties share information example option registering signing SurveyMonkey Facebook account details authentication logon details handled Facebook collect information Facebook account expressly agree share time give permission SurveyMonkey account linked Facebook account 
1363,use third party tracking services employ cookies page tags known web beacons collect aggregated anonymized data visitors websites data includes usage user statistics 
1364,provide services includes customer support requires access information assist survey design creation technical troubleshooting features services use content survey questions responses account information additional ways Feature descriptions clearly identify case avoid use survey data simply choosing use features example using Question Bank feature add questions surveys permit aggregate responses receive questions responses received Question Bank users questions report statistics aggregated anonymized data sent survey creators choose link SurveyMonkey account third party account Google Facebook account use information allow collect third parties provide additional features services personalized content 
1365,internally use information including survey data limited purposes monitor improve services features internally perform statistical analysis information collect including usage data device data referral data information page tags analyze measure user behavior trends understand people use services monitor troubleshoot improve services use non content surveys i e content questions responses publicly shared purposes assist enforcement Terms Use prevent potentially illegal activities screen undesirable abusive activity example automated systems screen content phishing activities spam fraud 
1366,create services features content data metadata use survey data anonymized survey metadata data characteristics survey non content create provide services features content example look statistics response rates question answer word counts average number questions survey publish interesting observations informational marketing purposes individual survey creators survey respondents identified identifiable obtained permission 
1367,facilitate account creation logon process choose link SurveyMonkey account third party account Google Facebook account use information allowed collect third parties facilitate account creation login process information click 
1368,contact service account occasionally send communications transactional nature e g service related announcements billing related matters changes services policies welcome email register t opt communications required provide services 
1369,contact marketing purposes opt given express permission contact purpose example account registration process ask permission use information contact promotional purposes opt communications time clicking unsubscribe link changing relevant setting Account page 
1370,respond legal requests prevent harm receive subpoena legal request inspect data hold determine respond 
1371,information service providers use service providers help provide services give relevant persons working providers access information extent necessary perform services implement reasonable contractual technical protections ensure confidentiality personal information data maintained provision services handled accordance privacy policy Examples service providers include payment processors email service providers web traffic analytics tools 
1372,account details billing contact details account holder billing contact listed account disclose identity account details billing contact request attempt notify requests using services consent disclosure 
1373,Aggregated information third parties improve promote services individuals identified linked part information share third parties improve promote services 
1374,presence cookie advertise services ask advertisers display ads promoting services websites ask deliver ads based presence cookie share information advertiser 
1375,information required permitted law disclose information required permitted law believe disclosure necessary protect rights comply judicial proceeding court order subpoena legal process served 
1376,information s change business ownership structure ownership substantially business changes undertake corporate reorganization including merger consolidation expressly consent SurveyMonkey transferring information owner successor entity continue services required SurveyMonkey notify applicable data protection agency jurisdiction transfer accordance notification procedures applicable data protection laws 
1377,Information expressly consent shared example expressly request permission provide contact details third parties various purposes including allow third parties contact marketing purposes revoke permission wish stop receiving communications third party information permission contact third party 
1378,update registration account information Account page Information updated 
1379,provide ability export share publish survey data variety formats allows create backups conduct offline data analysis See downloading instructions 
1380,Deleting survey data ways described page permanently delete survey data maintain account retain deleted data case delete accident restore request contacting customer support extent permitted law permanently delete data request cancel account 
1381,cancel delete account please contact customer support Deleting account cause survey data account permanently deleted permitted law disable access services require SurveyMonkey account respond request appropriate request access correct update delete personal information time period specified law applicable excessive delay promptly fulfill requests delete personal data request technically feasible data required retained law case block access data required law 
1382,Details SurveyMonkey s security practices available Security Statement committed handling personal information data integrity care regardless security protections precautions undertake risk personal data viewed unauthorized third parties result collecting transmitting data internet 
1383,use cookies websites Cookies bits data store device use access services recognize repeat users cookie expires period time depending use use cookies reasons make site easier use use Remember feature sign account store username cookie make quicker sign return SurveyMonkey use cookies authenticate identity confirming currently logged SurveyMonkey provide personalized content store user preferences default language cookies personalize content see use cookies ensure users t retake surveys completed use cookies measure usage websites track referral data occasionally display versions content information helps develop improve services optimize content display users Click details cookies t believe cookies sinister choose remove disable cookies browser Refer web browser s configuration documentation learn Please note adversely impact ability use services Enabling cookies ensures smoother experience using websites using websites expressly consent use cookies described policy 
